file_idx,event_idx,gen_particle_idx,eta,phi,pt,vx,vy,vz,sum_e,sum_e_minus_pt,Q2,x,y
0,753,2,-7.147137641907,-1.300052881241,1.404875159264,0.0,0.0,0.0,3.547864501387,5.162156803097,2.123130083084,2.8561082e-05,0.07039412111
0,754,1,-6.95788526535,2.637929677963,1.61991584301,0.0,0.0,0.0,1.321489596055,0.409000640583,2.958165168762,2.4807541e-05,0.112920589745
0,755,2,-6.858630180359,-1.090003967285,1.87928879261,0.0,0.0,0.0,4.514807030365,7.901548322711,3.78991484642,5.2681258e-05,0.068125195801
0,756,35,-4.374681949615,-0.979736506939,17.73579788208,0.0,0.0,0.0,3.545718906644,1.506742956196,428.797027587891,0.001524142222,0.266416251659
0,757,3,-7.0706615448,2.792387008667,1.570579051971,0.0,0.0,0.0,1.485874963365,2.930280613693,2.562192440033,6.5113913e-05,0.03726253286
0,758,1,-6.886646747589,0.908201396465,1.758287787437,0.0,0.0,0.0,1.655341340199,3.260735734481,3.447931289673,3.159136e-05,0.103353381157
0,759,1,-7.15248298645,1.640094280243,1.328981518745,0.0,0.0,0.0,1.279105088497,1.657451197945,1.99772799015,1.632258e-05,0.11589961499
0,760,4,-5.451192378998,-1.227208614349,8.071124076843,0.0,0.0,0.0,15.883574464703,28.372812188209,66.498580932617,0.003089207923,0.020384481177
0,761,2,-7.514728069305,2.05495595932,1.003670454025,0.0,0.0,0.0,0.903895709328,0.670841512588,1.050237417221,2.4356988e-05,0.040831781924
0,762,2,-7.456370353699,1.304157614708,1.08798956871,0.0,0.0,0.0,3.450727965302,6.60494977179,1.20688354969,5.9550352e-05,0.019191790372
0,763,2,-6.896783351898,-2.339125394821,1.896936893463,0.0,0.0,0.0,4.036442884179,6.766554714964,3.682300806046,0.000152985638,0.02279308252
0,764,4,-7.168298244476,-1.672068119049,1.400926113129,0.0,0.0,0.0,4.417316043048,8.661995578464,2.072831869125,3.6908936e-05,0.053182289004
0,765,1,-6.813383579254,-1.874935746193,2.040950536728,0.0,0.0,0.0,0.601968419433,0.712581779427,4.306444644928,0.000124582861,0.032733697444
0,766,37,-4.828939914703,0.956770658493,13.864089012146,0.0,0.0,0.0,6.951028090212,6.123794669832,212.819091796875,0.002081417246,0.096824638546
0,767,9,-6.795902252197,-2.29363656044,2.032023191452,0.0,0.0,0.0,0.35738353186,0.60468219264,4.363220214844,7.7009383e-05,0.053653482348
0,768,36,-5.999666213989,-0.472017109394,4.553414344788,0.0,0.0,0.0,35.68822525362,55.178692076645,21.677864074707,0.000471265579,0.043559737504
0,769,1,-7.314473628998,0.003516249824,1.240414738655,0.0,0.0,0.0,2.165843149644,2.126863315208,1.585742473602,5.0542076e-05,0.029710778967
0,770,1,-7.114861011505,1.309182405472,1.539799571037,0.0,0.0,0.0,2.300461486564,1.523941872407,2.403369188309,0.00016889289,0.013475459069
0,771,2,-7.351554393768,-0.433754116297,1.180069565773,0.0,0.0,0.0,0.0,0.0,1.45368206501,3.2742053e-05,0.042043413967
0,772,1,-7.452443122864,-2.749352455139,1.089640617371,0.0,0.0,0.0,1.732100726444,3.353143818224,1.213471651077,5.3313597e-05,0.021553911269
0,773,22,-4.751809120178,-0.520263850689,15.695796966553,0.0,0.0,0.0,38.1067239848,73.366438021592,260.255615234375,0.004615256563,0.053399689496
0,774,1,-6.409857273102,-1.722795009613,3.05763053894,0.0,0.0,0.0,2.531113050864,3.657015631233,9.658742904663,0.000285312242,0.032057870179
0,775,30,-6.795376300812,-1.729620575905,1.734682440758,0.0,0.0,0.0,5.489746630036,7.856204651192,3.726719617844,1.8327688e-05,0.192554414272
0,776,4,-6.925887107849,2.4592628479,1.864239811897,0.0,0.0,0.0,6.681090716768,13.063612403533,3.515026092529,0.000295191363,0.011276111938
0,777,1,-7.267653465271,-0.75218886137,1.313501954079,0.0,0.0,0.0,4.475798539979,5.72740282779,1.759665846825,8.5292268e-05,0.0195368696
0,778,2,-6.772882938385,1.098018407822,2.137434959412,0.0,0.0,0.0,3.560342071569,4.408923017867,4.696435928345,0.000163424018,0.027213661
0,779,1,-6.883289337158,2.051024913788,1.854822635651,0.0,0.0,0.0,4.421230445282,6.34801187043,3.649463891983,6.0317721e-05,0.057295247912
0,780,2,-7.419146060944,-2.78367805481,1.117067933083,0.0,0.0,0.0,1.922339129838,1.685125117295,1.286134958267,4.0904921e-05,0.02977456525
0,781,11,-7.425730705261,0.783653080463,1.090152382851,0.0,0.0,0.0,1.321708314198,0.421987449003,1.246908426285,2.5178208e-05,0.046896908432
