file_idx,event_idx,gen_particle_idx,eta,phi,pt,vx,vy,vz,sum_e,sum_e_minus_pz,Q2,x,y
2,727,7,-4.79249382019,1.505038142204,15.315280914307,0.0,0.0,0.0,21.523871880787,36.269099669614,243.821868896484,0.006076860242,0.037995122373
2,728,1,-4.387383937836,1.4108979702,17.828826904297,0.0,0.0,0.0,0.443247915939,0.821512746649,425.605560302734,0.001592128538,0.253141641617
2,729,41,-5.030267238617,-1.793433666229,10.936110496521,0.0,0.0,0.0,14.279349812704,12.526931079963,137.260864257812,0.001010134933,0.128677263856
2,730,25,-5.215620040894,-1.586844205856,10.068455696106,0.0,0.0,0.0,34.253636651933,57.53604073452,104.990303039551,0.002886326518,0.034445948899
2,731,14,-4.974451065063,-2.730560541153,9.017867088318,0.0,0.0,0.0,8.314022300514,15.092821754731,119.681884765625,0.000353600713,0.32051602006
2,732,51,-4.53949546814,2.994892835617,5.709290504456,0.0,0.0,0.0,5.09871514174,9.231189760482,117.059181213379,0.000153630695,0.721542537212
2,733,17,-4.973070144653,0.557956755161,10.452647209167,0.0,0.0,0.0,7.489727991862,9.342727612894,138.915451049805,0.000616168254,0.213493987918
2,734,27,-3.885188817978,-1.927178382874,34.497108459473,0.0,0.0,0.0,92.869295114994,141.323179693734,1360.71728515625,0.010273571126,0.125424072146
2,735,18,-4.841170787811,-0.345079094172,8.68568611145,0.0,0.0,0.0,3.60104702824,6.472637591196,131.70783996582,0.000291948527,0.427208393812
2,736,1,-4.657067775726,3.11589717865,8.392122268677,0.0,0.0,0.0,4.288476287082,3.827068383295,152.979858398438,0.000268456934,0.539627492428
2,737,35,-4.941397666931,-0.009714455344,13.209553718567,0.0,0.0,0.0,27.694076320889,52.24029616799,181.20393371582,0.004632778931,0.037039104849
2,738,41,-4.282164096832,2.145100593567,24.288572311401,0.0,0.0,0.0,56.537140537154,106.346544184941,644.14404296875,0.007248137146,0.084157153964
2,739,10,-4.27046918869,1.1485850811,26.337144851685,0.0,0.0,0.0,19.182560751654,22.258462316653,706.689575195312,0.036255076528,0.018458411098
2,740,2,-5.121290683746,-1.243962168694,11.032950401306,0.0,0.0,0.0,19.120783077576,37.312713528043,126.42839050293,0.003218876664,0.037194155157
2,741,31,-5.10410451889,1.654878735542,10.5855884552,0.0,0.0,0.0,54.859509608231,100.103319658856,123.404724121094,0.001270575332,0.091974154115
2,742,23,-4.947657108307,0.337094515562,11.27264881134,0.0,0.0,0.0,12.878125799888,14.01544805819,153.669235229492,0.00084077887,0.173077091575
2,743,11,-4.143571376801,-1.647896528244,9.29793548584,0.0,0.0,0.0,2.09450862643,0.418181944478,283.241882324219,0.000386051979,0.69477814436
2,744,31,-5.129380702972,-1.728712081909,10.319909095764,0.0,0.0,0.0,13.18924063048,19.349460332061,152.516693115234,0.000146226274,0.987703084946
2,745,31,-4.970094680786,-2.5603992939,8.713384628296,0.0,0.0,0.0,1.607851864599,0.81204008842,116.145751953125,0.000317592348,0.34631216526
2,746,18,-4.996122837067,-1.637665510178,12.536251068115,0.0,0.0,0.0,33.456681676482,57.51990719955,162.809753417969,0.004441006109,0.034716304392
2,747,4,-5.021311759949,-0.117694757879,8.140316009521,0.0,0.0,0.0,2.485576397658,1.927552430082,103.089508056641,0.000273289741,0.357211619616
2,748,35,-4.664231300354,-1.515133619308,5.982713222504,0.0,0.0,0.0,10.526584427254,13.282134918724,108.280334472656,0.000153168919,0.669442653656
2,749,26,-5.111779212952,0.295335412025,10.636529922485,0.0,0.0,0.0,10.629748656175,16.620132393011,123.050559997559,0.001446166076,0.080574914813
2,750,21,-5.091003894806,2.235679388046,11.233671188354,0.0,0.0,0.0,24.85008776867,48.190567150959,132.686904907227,0.002568280092,0.04892379418
2,751,18,-4.464365005493,1.547443509102,21.63356590271,0.0,0.0,0.0,22.034693452868,33.317277701978,478.167724609375,0.021318074316,0.021240597591
2,752,69,-4.905745029449,2.899869918823,11.981550216675,0.0,0.0,0.0,24.347690634159,37.900930841313,170.324188232422,0.001026344486,0.157151162624
2,753,39,-4.664281845093,-2.624483346939,13.023626327515,0.0,0.0,0.0,6.380295185655,10.92595519335,235.700958251953,0.000796061999,0.280381202698
2,754,52,-4.832152843475,-0.883852362633,7.053534507751,0.0,0.0,0.0,16.873650942094,9.012436216219,107.927139282227,0.000189609898,0.539019048214
2,755,37,-4.612018585205,0.931087195873,18.091653823853,0.0,0.0,0.0,41.669564528771,66.028224484089,344.988952636719,0.006374374963,0.051250964403
2,756,23,-4.923807144165,2.628983020782,9.379051208496,0.0,0.0,0.0,5.923670160432,4.82853072781,130.941650390625,0.00037781024,0.328199982643
2,757,25,-4.715429782867,-1.022504329681,14.083984375,0.0,0.0,0.0,15.214686406272,21.047759221902,242.181869506836,0.001267398125,0.180951848626
2,758,33,-3.864672899246,2.8621134758,35.612487792969,0.0,0.0,0.0,86.530125909721,166.292574205804,1433.829223632812,0.011757670902,0.115481011569
2,759,53,-4.708609104156,1.694451928139,8.246115684509,0.0,0.0,0.0,6.648991279716,9.143306268289,142.766952514648,0.000258149317,0.523710370064
2,760,59,-5.216088294983,2.427403926849,9.770604133606,0.0,0.0,0.0,52.034864711455,94.735734883836,101.836685180664,0.001541233389,0.062570594251
2,761,34,-4.934194564819,-0.766225636005,8.925406455994,0.0,0.0,0.0,2.547239535855,2.234029442567,123.320655822754,0.000329871255,0.354018390179
2,762,43,-5.244005203247,2.403311014175,9.946158409119,0.0,0.0,0.0,16.708124028538,17.769993484117,100.812454223633,0.005101920106,0.018711775541
2,763,15,-5.24538230896,-2.070615053177,9.911085128784,0.0,0.0,0.0,12.834077533671,20.250377310614,100.318702697754,0.00456184661,0.020824551582
2,764,15,-5.155130386353,1.681805968285,10.437527656555,0.0,0.0,0.0,31.316677499462,53.43335245505,115.625648498535,0.001894212561,0.057804271579
2,765,33,-4.341933727264,-0.123604901135,13.323210716248,0.0,0.0,0.0,4.696631628497,0.660849848431,332.837463378906,0.000675374875,0.466682761908
2,766,1,-5.111598491669,1.484489440918,10.542981147766,0.0,0.0,0.0,8.230413084738,7.297771352866,121.990386962891,0.001300525735,0.088826201856
2,767,20,-5.078158855438,-2.180895805359,11.390177726746,0.0,0.0,0.0,31.889390908411,59.602880072926,136.27473449707,0.002689563902,0.047980844975
2,768,25,-4.822597503662,0.099005803466,12.776310920715,0.0,0.0,0.0,10.10670167074,15.218016686198,197.369155883789,0.001080668764,0.172950223088
2,769,4,-4.494568824768,-2.530205726624,20.16986656189,0.0,0.0,0.0,48.152555863472,93.028785852409,432.551483154297,0.006886596326,0.059479545802
2,770,20,-5.207580089569,1.223004341125,10.335726737976,0.0,0.0,0.0,11.256793467828,11.092492219417,108.647315979004,0.006141670514,0.016752010211
2,771,50,-4.307383060455,-2.275868177414,17.842817306519,0.0,0.0,0.0,32.839504594155,53.553637118984,461.415161132812,0.001409396529,0.310022413731
2,772,21,-4.447714328766,-1.36458003521,17.412286758423,0.0,0.0,0.0,0.0,0.0,391.326477050781,0.001645303913,0.225230678916
2,773,64,-4.808141231537,-0.705938339233,11.03946685791,0.0,0.0,0.0,4.463994737274,7.527518659013,173.021545410156,0.000554210274,0.295637875795
2,774,35,-4.474107265472,-1.748539090157,13.113081932068,0.0,0.0,0.0,8.497462899041,16.222565736558,287.029083251953,0.000677955104,0.400921583176
2,775,3,-4.878712654114,-0.517703831196,14.329389572144,0.0,0.0,0.0,13.940514706122,23.134095314508,209.281555175781,0.010499882512,0.018874738365
2,776,7,-4.667068004608,-1.635192155838,8.430594444275,0.0,0.0,0.0,1.303044293904,0.115565470634,152.151947021484,0.00027039065,0.532868802547
2,777,5,-5.11020898819,-0.607500910759,11.342150688171,0.0,0.0,0.0,20.843483203616,37.538876527785,131.419906616211,0.005892682821,0.021119447425
2,778,37,-4.228155612946,-1.081195235252,26.644630432129,0.0,0.0,0.0,39.342946378632,70.628726928112,745.841186523438,0.014671470039,0.048140123487
2,779,78,-3.094310283661,-0.973215043545,13.840600013733,0.0,0.0,0.0,14.945521889768,20.018461717057,1203.96630859375,0.001355842571,0.840890645981
2,780,14,-4.613926887512,-2.335869550705,9.153502464294,0.0,0.0,0.0,1.989427479018,2.787251400027,174.214996337891,0.000317834289,0.519061982632
2,781,60,-4.672354698181,-2.889940977097,7.29141998291,0.0,0.0,0.0,21.703346067999,24.895176020172,130.898742675781,0.000208734738,0.593847811222
2,782,1,-5.133899211884,0.690406501293,10.315557479858,0.0,0.0,0.0,1.700894582038,0.373880781237,116.726615905762,0.001250740839,0.088376544416
2,783,47,-3.534628868103,-1.894630789757,39.222850799561,0.0,0.0,0.0,55.50457214561,97.498407612435,2196.698974609375,0.006941823289,0.299661844969
2,784,1,-5.011113166809,0.365519553423,11.197437286377,0.0,0.0,0.0,3.855694063248,4.195050363055,143.258728027344,0.00108718453,0.124782092869
2,785,7,-4.857447624207,2.02973985672,10.527212142944,0.0,0.0,0.0,0.936357630037,0.292297186953,157.055099487305,0.000505228061,0.294373691082
2,786,32,-5.042450904846,2.938019752502,8.131134986877,0.0,0.0,0.0,20.571956298534,39.739978532219,100.819351196289,0.000277359388,0.344219505787
2,787,62,-4.691411495209,-2.237459421158,9.725911140442,0.0,0.0,0.0,20.173689415095,28.37204371998,171.30793762207,0.000362252555,0.44781690836
2,788,2,-4.824927806854,2.377125263214,13.825398445129,0.0,0.0,0.0,1.404084202038,2.766885606526,213.078414916992,0.001959931105,0.102951608598
2,789,45,-4.438642978668,-1.721015453339,11.034219741821,0.0,0.0,0.0,9.241263446841,15.794394234218,250.244598388672,0.00046152217,0.513459980488
2,790,50,-5.145902633667,-1.809369802475,9.248818397522,0.0,0.0,0.0,5.758554476336,7.130356921978,103.407127380371,0.000566756295,0.172778040171
2,791,36,-5.108734130859,-2.978986024857,11.368313789368,0.0,0.0,0.0,25.042275952166,29.736485004098,131.917465209961,0.006151514594,0.020307417959
2,792,40,-5.032823085785,2.369262933731,12.119261741638,0.0,0.0,0.0,20.630191713657,34.164220355195,151.722534179688,0.004498314112,0.031939987093
2,793,44,-5.122434616089,-1.978127598763,10.922807693481,0.0,0.0,0.0,36.960630292434,66.614482526668,125.023147583008,0.002589800861,0.045714981854
2,794,2,-4.350457191467,1.921406030655,13.201623916626,0.0,0.0,0.0,8.317967718989,4.769683447537,327.000915527344,0.00066304364,0.467026263475
2,795,57,-4.110868930817,-0.864454627037,25.29557800293,0.0,0.0,0.0,27.428056258542,50.897688548159,796.192749023438,0.003840062767,0.196342512965
2,796,74,-4.773254394531,-1.8888245821,9.083559989929,0.0,0.0,0.0,17.253311983673,31.712881431384,185.835586547852,0.000176038986,0.999665021896
2,797,36,-4.734279155731,0.512660861015,9.11937046051,0.0,0.0,0.0,1.787358538832,3.149071935435,153.884475708008,0.000317082508,0.459575593472
2,798,17,-5.093190193176,-0.354848563671,8.72135925293,0.0,0.0,0.0,6.822688350739,7.259342434499,102.787689208984,0.000374360097,0.260007560253
2,799,17,-4.614928245544,-0.752088427544,12.603754997253,0.0,0.0,0.0,12.063650215546,21.358370521074,239.642211914062,0.000673157338,0.337117403746
2,800,51,-5.091034412384,-1.01161980629,8.80175113678,0.0,0.0,0.0,6.248970291946,8.711076243278,103.959045410156,0.000386372587,0.254794716835
